chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
2763,chr7,103085924,103086862,939,SLC26A5,37.93136085,0.000316393
2764,chr7,103085924,103086862,939,SLC26A5,37.93136085,0.000316393
2765,chr7,103085924,103086862,939,SLC26A5,37.93136085,0.000316393
2766,chr7,103629548,103630206,659,RELN,45.39143915,5.45E-08
2767,chr7,103085924,103086862,939,SLC26A5,37.93136085,0.000316393
2768,chr7,103968795,103969446,652,LHFPL3,41.58269408,4.80E-05
2769,chr7,103969723,103969958,236,LHFPL3,32.81270074,0.000779528
2770,chr7,105517811,105517927,117,ATXN7L1,32.54704101,1.23E-12
2771,chr7,105517811,105517927,117,ATXN7L1,32.54704101,1.23E-12
2772,chr7,107642519,107642842,324,LAMB1,42.73714885,1.76E-05
2773,chr7,117119584,117119638,55,CFTR,45.09743762,1.09E-06
2774,chr7,119913119,119913418,300,KCND2,28.34313127,0.001299576
2775,chr7,120968898,120968913,16,WNT16,32.19116632,5.51E-05
2776,chr7,128828065,128829365,1301,SMO,39.15481439,0.001532383
2777,chr7,128577821,128578952,1132,IRF5,34.70621792,0.00445484
2778,chr7,128430625,128431142,518,CCDC136,32.50057486,1.20E-08
2779,chr7,128577821,128578952,1132,IRF5,34.70621792,0.00445484
2780,chr7,128577821,128578952,1132,IRF5,34.70621792,0.00445484
2781,chr7,128577821,128578952,1132,IRF5,34.70621792,0.00445484
2782,chr7,128430625,128431142,518,CCDC136,32.50057486,1.20E-08
2783,chr7,128577821,128578952,1132,IRF5,34.70621792,0.00445484
2784,chr7,129073722,129073751,30,STRIP2,46.73838642,1.41E-09
2785,chr7,129073722,129073751,30,STRIP2,46.73838642,1.41E-09
2786,chr7,130790365,130790723,359,LINC-PINT,34.08173432,4.69E-06
2787,chr7,134576315,134576387,73,CALD1,67.66651304,3.81E-10
2788,chr7,134576315,134576387,73,CALD1,67.66651304,3.81E-10
2789,chr7,134895898,134895930,33,WDR91,26.41294238,4.99E-07
2790,chr7,135412121,135412289,169,SLC13A4,37.88762094,3.48E-08
2791,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2792,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2793,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2794,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2795,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2796,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2797,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2798,chr7,136554026,136554268,243,CHRM2,48.26244624,9.50E-07
2799,chr7,140773113,140773313,201,TMEM178B,40.68993626,5.54E-06
2800,chr7,140773706,140774467,762,TMEM178B,37.62663677,6.60E-06
2801,chr7,141251098,141251440,343,AGK,21.81447254,0.000374529
2802,chr7,143105615,143105892,278,EPHA1-AS1,34.76995114,7.90E-05
2803,chr7,149411841,149412383,543,KRBA1,47.0940948,2.73E-06
2804,chr7,150864128,150865151,1024,GBX1,32.80491098,0.000150044
2805,chr7,151574402,151574789,388,PRKAG2,25.31401042,0.00353039
2806,chr7,151722447,151722624,178,GALNT11,24.30030225,3.77E-06
2807,chr7,155326203,155326528,326,CNPY1,31.83623292,0.000471599
2808,chr7,157129329,157129450,122,DNAJB6,35.85664718,6.01E-07
2809,chr7,157129329,157129450,122,DNAJB6,35.85664718,6.01E-07
2810,chr7,156932086,156932347,262,UBE3C,24.47631051,2.68E-05
2811,chr7,158622683,158623108,426,ESYT2,47.95716095,4.10E-07
2812,chr7,158937913,158938137,225,VIPR2,35.61163201,0.000498224
2813,chr7,329199,331237,2039,LOC100288524,31.53822143,0.000117517
2814,chr7,419599,420252,654,LOC442497,27.06962219,0.003314877
2815,chr7,561578,562253,676,FLJ44511,23.84966981,0.00055187
2816,chr7,855364,855682,319,SUN1,31.65437805,0.000338913
2817,chr7,855364,855682,319,SUN1,31.65437805,0.000338913
2818,chr7,855364,855682,319,SUN1,31.65437805,0.000338913
2819,chr7,855364,855682,319,SUN1,31.65437805,0.000338913
2820,chr7,1022057,1022126,70,CYP2W1,-42.01937776,2.60E-05
2821,chr7,1015447,1015514,68,COX19,35.61788044,1.53E-06
2822,chr7,959663,960453,791,ADAP1,22.59127897,0.000135383
2823,chr7,993055,994492,1438,ADAP1,26.9396337,0.000368771
2824,chr7,993055,994492,1438,ADAP1,26.9396337,0.000368771
2825,chr7,1126744,1126819,76,GPER1,34.17422965,2.79E-05
2826,chr7,1126744,1126819,76,GPER1,34.17422965,2.79E-05
2827,chr7,1126744,1126819,76,GPER1,34.17422965,2.79E-05
2828,chr7,1272303,1273585,1283,UNCX,33.37948348,3.85E-05
2829,chr7,1597361,1597674,314,TMEM184A,24.32043401,0.000189469
2830,chr7,2354324,2354427,104,SNX8,40.1244173,4.24E-10
2831,chr7,2443717,2444242,526,CHST12,32.61017073,0.000699699
2832,chr7,2443717,2444242,526,CHST12,32.61017073,0.000699699
2833,chr7,2443717,2444242,526,CHST12,32.61017073,0.000699699
2834,chr7,4815708,4815757,50,AP5Z1,69.44444444,6.85E-05
2835,chr7,5014253,5014280,28,RNF216P1,-22.43173758,0.000686488
2836,chr7,5014253,5014280,28,RNF216P1,-22.43173758,0.000686488
2837,chr7,5014253,5014280,28,RNF216P1,-22.43173758,0.000686488
2838,chr7,5184154,5184310,157,ZNF890P,30.07243443,1.80E-05
2839,chr7,5322934,5323236,303,SLC29A4,32.18141225,4.34E-05
2840,chr7,5322934,5323236,303,SLC29A4,32.18141225,4.34E-05
2841,chr7,5534673,5535378,706,MIR589,-27.96709557,0.000174849
2842,chr7,6616976,6617244,269,ZDHHC4,36.0256213,7.51E-07
2843,chr7,6616976,6617244,269,ZDHHC4,36.0256213,7.51E-07
2844,chr7,6616976,6617244,269,ZDHHC4,36.0256213,7.51E-07
2845,chr7,6616976,6617244,269,ZDHHC4,36.0256213,7.51E-07
2846,chr7,6655099,6655974,876,ZNF853,36.56152526,4.86E-05
2847,chr7,12442871,12442959,89,VWDE,50.11192709,8.36E-08
2848,chr7,12610326,12610689,364,SCIN,51.61860901,5.32E-11
2849,chr7,12628805,12629095,291,SCIN,38.71583195,0.000114097
2850,chr7,16793336,16793869,534,TSPAN13,38.8491156,0.001150152
2851,chr7,19156133,19156284,152,TWIST1,32.26907943,3.78E-06
2852,chr7,22539899,22540091,193,STEAP1B,38.87462255,6.86E-07
2853,chr7,22539899,22540091,193,STEAP1B,38.87462255,6.86E-07
2854,chr7,24324034,24324217,184,NPY,31.72791757,0.000704314
2855,chr7,24324689,24325016,328,NPY,40.98535948,0.000708598
2856,chr7,25219736,25220162,427,C7orf31,27.83684811,0.001099392
2857,chr7,25990642,25991411,770,MIR148A,39.40898321,2.18E-06
2858,chr7,27195849,27195961,113,HOXA7,39.43505061,0.000451249
2859,chr7,27224084,27224331,248,HOXA11-AS,35.80893078,2.25E-07
2860,chr7,27204004,27204076,73,HOXA9,-44.22519574,1.32E-10
2861,chr7,27183676,27183699,24,HOXA5,53.99031564,4.10E-07
2862,chr7,27224084,27224331,248,HOXA11,35.80893078,2.25E-07
2863,chr7,27282755,27283096,342,EVX1,41.89467512,0.000349987
2864,chr7,28218906,28219261,356,JAZF1-AS1,29.59552221,0.000224768
2865,chr7,28995417,28996081,665,TRIL,30.14576214,0.000921848
2866,chr7,29603709,29604084,376,PRR15,53.80807208,6.03E-07
2867,chr7,29604475,29604631,157,PRR15,46.86713382,3.80E-06
2868,chr7,30721517,30721592,76,CRHR2,39.66175961,4.28E-09
2869,chr7,30721517,30721592,76,CRHR2,39.66175961,4.28E-09
2870,chr7,30721517,30721592,76,CRHR2,39.66175961,4.28E-09
2871,chr7,31091999,31093019,1021,ADCYAP1R1,39.02032015,0.000627591
2872,chr7,31091999,31093019,1021,ADCYAP1R1,39.02032015,0.000627591
2873,chr7,31091999,31093019,1021,ADCYAP1R1,39.02032015,0.000627591
2874,chr7,31091999,31093019,1021,ADCYAP1R1,39.02032015,0.000627591
2875,chr7,35293496,35294044,549,TBX20,-32.14028071,0.000447248
2876,chr7,37956041,37956379,339,SFRP4,50.75168766,2.70E-08
2877,chr7,44163654,44163699,46,POLD2,47.59635347,1.06E-10
2878,chr7,44163654,44163699,46,POLD2,47.59635347,1.06E-10
2879,chr7,44163654,44163699,46,POLD2,47.59635347,1.06E-10
2880,chr7,45128438,45128780,343,NACAD,44.20998606,0.00029334
2881,chr7,45961214,45961265,52,IGFBP3,37.35927685,1.81E-07
2882,chr7,45961214,45961265,52,IGFBP3,37.35927685,1.81E-07
2883,chr7,50518334,50518545,212,FIGNL1,35.64046268,4.24E-07
2884,chr7,50518334,50518545,212,FIGNL1,35.64046268,4.24E-07
2885,chr7,54609948,54610080,133,VSTM2A,29.72170948,0.000633668
2886,chr7,56183670,56184030,361,NUPR1L,42.66666299,7.75E-05
2887,chr7,57510827,57510887,61,ZNF716,46.2808883,6.32E-05
2888,chr7,64035320,64035529,210,LOC100128885,32.10271848,0.000189813
2889,chr7,72743102,72743127,26,TRIM50,35.32081897,8.45E-06
2890,chr7,72722471,72722935,465,NSUN5,35.14751911,2.20E-07
2891,chr7,72722471,72722935,465,NSUN5,35.14751911,2.20E-07
2892,chr7,72722471,72722935,465,NSUN5,35.14751911,2.20E-07
2893,chr7,72722471,72722935,465,NSUN5,35.14751911,2.20E-07
2894,chr7,72743102,72743127,26,TRIM50,35.32081897,8.45E-06
2895,chr7,72848162,72848422,261,FZD9,22.87524729,0.000100722
2896,chr7,73097199,73097237,39,WBSCR22,-24.33657048,3.20E-06
2897,chr7,73097199,73097237,39,WBSCR22,-24.33657048,3.20E-06
2898,chr7,73097199,73097237,39,WBSCR22,-24.33657048,3.20E-06
2899,chr7,73097199,73097237,39,DNAJC30,-24.33657048,3.20E-06
2900,chr7,73097199,73097237,39,WBSCR22,-24.33657048,3.20E-06
2901,chr7,76026816,76027006,191,ZP3,27.84047979,0.00062488
2902,chr7,79082258,79082566,309,MAGI2-AS3,32.21270637,2.82E-05
2903,chr7,79082258,79082566,309,MAGI2-AS3,32.21270637,2.82E-05
2904,chr7,79082258,79082566,309,MAGI2-AS3,32.21270637,2.82E-05
2905,chr7,79082258,79082566,309,MAGI2-AS3,32.21270637,2.82E-05
2906,chr7,86848466,86848674,209,TMEM243,23.57692821,6.83E-05
2907,chr7,87936169,87936206,38,STEAP4,53.00300885,1.27E-08
2908,chr7,87936169,87936206,38,STEAP4,53.00300885,1.27E-08
2909,chr7,87936169,87936206,38,STEAP4,53.00300885,1.27E-08
2910,chr7,89748590,89748686,97,DPY19L2P4,47.06753157,4.95E-25
2911,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2912,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2913,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2914,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2915,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2916,chr7,89841047,89841471,425,STEAP2,30.39980756,6.11E-09
2917,chr7,92157202,92157242,41,RBM48,30.20611852,0.000581353
2918,chr7,95225580,95225664,85,PDK4,34.87101171,0.000287479
2919,chr7,96635907,96636083,177,DLX6,34.89812774,0.000449861
2920,chr7,97362202,97362988,787,TAC1,33.12935151,9.17E-05
2921,chr7,97362202,97362988,787,TAC1,33.12935151,9.17E-05
2922,chr7,97362202,97362988,787,TAC1,33.12935151,9.17E-05
2923,chr7,97362202,97362988,787,TAC1,33.12935151,9.17E-05
2924,chr7,97840661,97840844,184,BHLHA15,31.42852463,0.000247822
2925,chr7,98247593,98247758,166,NPTX2,32.64754004,9.75E-05
2926,chr7,98467452,98468010,559,TMEM130,32.06878903,0.000471982
2927,chr7,98467452,98468010,559,TMEM130,32.06878903,0.000471982
2928,chr7,98467452,98468010,559,TMEM130,32.06878903,0.000471982
2929,chr7,99098404,99098509,106,ZNF394,58.31833452,8.57E-05
2930,chr7,99725202,99725786,585,MBLAC1,42.52522471,1.00E-06
2931,chr7,99765768,99765903,136,GAL3ST4,44.5885007,2.38E-11
2932,chr7,100075342,100075551,210,TSC22D4,33.2677702,0.000721381
2933,chr7,100253619,100254134,516,ACTL6B,40.66245458,7.65E-05
2934,chr7,100230925,100231216,292,TFR2,37.32104253,4.98E-06
2935,chr7,100318112,100318589,478,EPO,40.99353364,0.000318102
2936,chr7,100494548,100495073,526,ACHE,34.15905818,9.20E-08
2937,chr7,100494548,100495073,526,ACHE,34.15905818,9.20E-08
2938,chr7,100494548,100495073,526,ACHE,34.15905818,9.20E-08
2939,chr7,100823333,100824106,774,NAT16,20.85581382,0.00417506
2940,chr7,100807253,100808207,955,VGF,25.04427064,2.05E-05
2941,chr7,101929517,101929812,296,SH2B2,-31.14257367,0.000105221
2942,chr7,102073609,102074366,758,ORAI2,29.63406029,9.54E-05
2943,chr7,102073609,102074366,758,ORAI2,29.63406029,9.54E-05
2944,chr7,102073609,102074366,758,ORAI2,29.63406029,9.54E-05
2945,chr7,102073609,102074366,758,ORAI2,29.63406029,9.54E-05
2946,chr7,116963147,116963350,204,WNT2,38.51074832,1.61E-05
2947,chr7,116964456,116964640,185,WNT2,38.32384391,0.000106176
2948,chr7,116963147,116963350,204,WNT2,38.51074832,1.61E-05
2949,chr7,116964456,116964640,185,WNT2,38.32384391,0.000106176
2950,chr7,121943870,121944184,315,FEZF1,47.2483498,0.000904029
2951,chr7,121945742,121946110,369,FEZF1,50.20139839,7.05E-07
2952,chr7,121943870,121944184,315,FEZF1,47.2483498,0.000904029
2953,chr7,121945742,121946110,369,FEZF1,50.20139839,7.05E-07
2954,chr7,121943870,121944184,315,FEZF1-AS1,47.2483498,0.000904029
2955,chr7,123672838,123673351,514,TMEM229A,30.20641588,1.29E-06
2956,chr7,127235651,127235827,177,FSCN3,42.40766178,2.12E-05
2957,chr7,127228161,127228396,236,ARF5,48.35374696,1.16E-09
2958,chr7,128001367,128001697,331,PRRT4,28.36063921,3.90E-08
2959,chr7,128002051,128002357,307,PRRT4,36.37613218,3.91E-05
2960,chr7,128001367,128001697,331,PRRT4,28.36063921,3.90E-08
2961,chr7,128002051,128002357,307,PRRT4,36.37613218,3.91E-05
2962,chr7,128469891,128469923,33,FLNC,42.17831807,1.33E-05
2963,chr7,128470304,128471185,882,FLNC,28.20901983,0.000523821
2964,chr7,128503114,128503130,17,ATP6V1F,31.40788124,7.12E-06
2965,chr7,128469891,128469923,33,FLNC,42.17831807,1.33E-05
2966,chr7,128470304,128471185,882,FLNC,28.20901983,0.000523821
2967,chr7,128503114,128503130,17,ATP6V1F,31.40788124,7.12E-06
2968,chr7,128784810,128784999,190,TSPAN33,39.32598436,3.00E-06
2969,chr7,129142292,129142818,527,SMKR1,26.26923354,0.000365238
2970,chr7,130418260,130418504,245,KLF14,35.13325091,2.06E-05
2971,chr7,134233691,134233942,252,AKR1B15,36.88715979,6.58E-06
2972,chr7,139167648,139168154,507,KLRG2,35.40701378,8.63E-05
2973,chr7,139208184,139209029,846,CLEC2L,36.1440537,0.001782794
2974,chr7,141401277,141401378,102,KIAA1147,45.82259707,8.51E-07
2975,chr7,143059307,143060156,850,FAM131B,37.78096196,0.000863819
2976,chr7,143059307,143060156,850,FAM131B,37.78096196,0.000863819
2977,chr7,143105615,143105892,278,EPHA1,34.76995114,7.90E-05
2978,chr7,143059307,143060156,850,FAM131B,37.78096196,0.000863819
2979,chr7,148787609,148788594,986,ZNF786,27.45756552,0.004942565
2980,chr7,149156520,149157274,755,ZNF777,35.79542144,0.00029843
2981,chr7,149470708,149470824,117,ZNF467,61.2354924,1.38E-06
2982,chr7,149471113,149471253,141,ZNF467,42.72822652,7.02E-05
2983,chr7,149471113,149471253,141,SSPO,42.72822652,7.02E-05
2984,chr7,150065511,150065978,468,REPIN1,32.00667165,1.77E-10
2985,chr7,150065511,150065978,468,REPIN1,32.00667165,1.77E-10
2986,chr7,150020135,150020752,618,LRRC61,39.02024692,4.62E-05
2987,chr7,150065511,150065978,468,REPIN1,32.00667165,1.77E-10
2988,chr7,150020135,150020752,618,LRRC61,39.02024692,4.62E-05
2989,chr7,150037234,150037617,384,RARRES2,29.05976661,0.00042323
2990,chr7,150065511,150065978,468,RNU6-33P,32.00667165,1.77E-10
2991,chr7,150065511,150065978,468,RNU6-34P,32.00667165,1.77E-10
2992,chr7,150102034,150102507,474,LOC728743,32.28718143,0.000176286
2993,chr7,150497396,150497635,240,TMEM176B,37.81927666,1.21E-07
2994,chr7,150497946,150498267,322,TMEM176B,33.33307313,3.74E-07
2995,chr7,150497396,150497635,240,TMEM176B,37.81927666,1.21E-07
2996,chr7,150497946,150498267,322,TMEM176B,33.33307313,3.74E-07
2997,chr7,150497396,150497635,240,TMEM176B,37.81927666,1.21E-07
2998,chr7,150497946,150498267,322,TMEM176B,33.33307313,3.74E-07
2999,chr7,150497396,150497635,240,TMEM176B,37.81927666,1.21E-07
3000,chr7,150497946,150498267,322,TMEM176B,33.33307313,3.74E-07
3001,chr7,150497396,150497635,240,TMEM176A,37.81927666,1.21E-07
3002,chr7,150497946,150498267,322,TMEM176A,33.33307313,3.74E-07
3003,chr7,150674752,150675395,644,KCNH2,35.84563294,0.000797131
3004,chr7,150676252,150676555,304,KCNH2,31.89557662,7.02E-05
3005,chr7,150652973,150653079,107,KCNH2,39.7235902,0.000965466
3006,chr7,150652973,150653079,107,KCNH2,39.7235902,0.000965466
3007,chr7,150674752,150675395,644,KCNH2,35.84563294,0.000797131
3008,chr7,150676252,150676555,304,KCNH2,31.89557662,7.02E-05
3009,chr7,150779709,150779818,110,FASTK,35.32266165,1.13E-05
3010,chr7,150779709,150779818,110,TMUB1,35.32266165,1.13E-05
3011,chr7,150779709,150779818,110,TMUB1,35.32266165,1.13E-05
3012,chr7,150779709,150779818,110,FASTK,35.32266165,1.13E-05
3013,chr7,150779709,150779818,110,FASTK,35.32266165,1.13E-05
3014,chr7,150972097,150972417,321,SMARCD3,37.88200702,4.27E-07
3015,chr7,150972097,150972417,321,SMARCD3,37.88200702,4.27E-07
3016,chr7,150945927,150946121,195,SMARCD3,30.60983255,0.001225468
3017,chr7,150930574,150930611,38,CHPF2,51.27034573,4.54E-13
3018,chr7,150930574,150930611,38,CHPF2,51.27034573,4.54E-13
3019,chr7,151106285,151106690,406,WDR86,30.1523253,3.01E-05
3020,chr7,151106985,151107387,403,WDR86,40.77025037,6.69E-07
3021,chr7,151107661,151107713,53,WDR86,48.17197677,2.61E-07
3022,chr7,151106285,151106690,406,WDR86-AS1,30.1523253,3.01E-05
3023,chr7,151106985,151107387,403,WDR86-AS1,40.77025037,6.69E-07
3024,chr7,151107661,151107713,53,WDR86-AS1,48.17197677,2.61E-07
3025,chr7,151106285,151106690,406,WDR86-AS1,30.1523253,3.01E-05
3026,chr7,151106985,151107387,403,WDR86-AS1,40.77025037,6.69E-07
3027,chr7,151107661,151107713,53,WDR86-AS1,48.17197677,2.61E-07
3028,chr7,151106285,151106690,406,WDR86,30.1523253,3.01E-05
3029,chr7,151106985,151107387,403,WDR86,40.77025037,6.69E-07
3030,chr7,151107661,151107713,53,WDR86,48.17197677,2.61E-07
3031,chr7,151106285,151106690,406,WDR86,30.1523253,3.01E-05
3032,chr7,151106985,151107387,403,WDR86,40.77025037,6.69E-07
3033,chr7,151107661,151107713,53,WDR86,48.17197677,2.61E-07
3034,chr7,151106285,151106690,406,WDR86,30.1523253,3.01E-05
3035,chr7,151106985,151107387,403,WDR86,40.77025037,6.69E-07
3036,chr7,151107661,151107713,53,WDR86,48.17197677,2.61E-07
3037,chr7,151137098,151137202,105,CRYGN,49.18405086,3.46E-16
3038,chr7,151574402,151574789,388,PRKAG2-AS1,25.31401042,0.00353039
3039,chr7,155249994,155251892,1899,EN2,27.00358683,0.008511161
3040,chr7,155249635,155250020,386,EN2,-33.26994214,0.00030382
3041,chr7,156801818,156803255,1438,MNX1,29.37095404,0.000437468
3042,chr7,156800479,156800592,114,MNX1,38.0151777,2.37E-05
3043,chr7,156801818,156803255,1438,MNX1,29.37095404,0.000437468
3044,chr7,156801818,156803255,1438,MNX1-AS1,29.37095404,0.000437468
3045,chr7,157648635,157648708,74,LOC100506585,42.507127,3.55E-09
3046,chr8,109094942,109095535,594,RSPO2,33.22408035,0.002240265
3047,chr8,109095847,109096095,249,RSPO2,25.99468875,2.54E-05
3048,chr8,109094942,109095535,594,RSPO2,33.22408035,0.002240265
3049,chr8,109095847,109096095,249,RSPO2,25.99468875,2.54E-05
3050,chr8,687687,688457,771,ERICH1-AS1,34.33613026,0.008363724
3051,chr8,688726,689411,686,ERICH1-AS1,50.88102842,8.26E-05
3052,chr8,4850303,4850449,147,CSMD1,43.60269689,1.10E-08
3053,chr8,4851289,4851769,481,CSMD1,36.92692199,0.000144917
3054,chr8,4852036,4852124,89,CSMD1,68.16151232,6.32E-07
3055,chr8,687687,688457,771,ERICH1-AS1,34.33613026,0.008363724
3056,chr8,688726,689411,686,ERICH1-AS1,50.88102842,8.26E-05
3057,chr8,27183211,27183238,28,PTK2B,39.27318296,1.11E-07
3058,chr8,31497463,31497638,176,NRG1,53.02704033,1.77E-07
3059,chr8,27183211,27183238,28,PTK2B,39.27318296,1.11E-07
3060,chr8,37756672,37756843,172,RAB11FIP1,44.28506023,5.16E-10
3061,chr8,37756672,37756843,172,RAB11FIP1,44.28506023,5.16E-10
3062,chr8,53477589,53478367,779,FAM150A,32.63809504,0.000193134
3063,chr8,50822365,50822669,305,SNTG1,40.07702918,1.97E-11
3064,chr8,50824279,50824286,8,SNTG1,46.57727101,1.24E-07
3065,chr8,60030554,60030876,323,TOX,26.05840707,6.27E-06
3066,chr8,60032831,60032959,129,TOX,32.27513228,4.34E-05
3067,chr8,60031221,60031336,116,TOX,-31.01918471,8.59E-06
3068,chr8,77594586,77594816,231,ZFHX4-AS1,22.58195414,3.51E-05
3069,chr8,77594586,77594816,231,ZFHX4,22.58195414,3.51E-05
3070,chr8,99953895,99954685,791,STK3,22.57299992,0.001424292
3071,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3072,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3073,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3074,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3075,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3076,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3077,chr8,103136657,103136672,16,NCALD,35.45190879,4.03E-05
3078,chr8,119633484,119633675,192,SAMD12,27.87361016,2.86E-06
3079,chr8,119633484,119633675,192,SAMD12,27.87361016,2.86E-06
3080,chr8,139509128,139509879,752,FAM135B,27.19918427,0.001734024
3081,chr8,6691919,6692175,257,XKR5,47.53294776,3.60E-06
3082,chr8,6692539,6692680,142,XKR5,46.72457008,1.89E-06
3083,chr8,6693060,6693134,75,XKR5,44.22606547,0.000158534
3084,chr8,17658280,17659154,875,MTUS1,46.26025896,1.52E-07
3085,chr8,17658280,17659154,875,MTUS1,46.26025896,1.52E-07
3086,chr8,21644952,21645152,201,GFRA2,56.59261916,4.13E-15
3087,chr8,21646609,21647401,793,GFRA2,44.640912,0.000195288
3088,chr8,21644952,21645152,201,GFRA2,56.59261916,4.13E-15
3089,chr8,21646609,21647401,793,GFRA2,44.640912,0.000195288
3090,chr8,21644952,21645152,201,GFRA2,56.59261916,4.13E-15
3091,chr8,21646609,21647401,793,GFRA2,44.640912,0.000195288
3092,chr8,24771022,24771289,268,NEFM,45.23827391,0.000250661
3093,chr8,24771022,24771289,268,NEFM,45.23827391,0.000250661
3094,chr8,25901789,25902054,266,EBF2,52.44699576,2.41E-08
3095,chr8,26370160,26370514,355,DPYSL2,56.96443964,4.44E-08
3096,chr8,26372528,26372738,211,DPYSL2,32.00722944,0.00133139
3097,chr8,26721690,26721870,181,ADRA1A,49.1838306,1.32E-06
3098,chr8,27348346,27348694,349,EPHX2,44.77426005,2.02E-05
3099,chr8,27348346,27348694,349,EPHX2,44.77426005,2.02E-05
3100,chr8,27348346,27348694,349,EPHX2,44.77426005,2.02E-05
3101,chr8,27348346,27348694,349,EPHX2,44.77426005,2.02E-05
3102,chr8,27491078,27491337,260,SCARA3,47.25292722,0.000306844
3103,chr8,27491078,27491337,260,SCARA3,47.25292722,0.000306844
3104,chr8,28559684,28559899,216,EXTL3,36.42349519,4.69E-09
3105,chr8,28559684,28559899,216,EXTL3,36.42349519,4.69E-09
3106,chr8,28559684,28559899,216,EXTL3,36.42349519,4.69E-09
3107,chr8,41165858,41166334,477,SFRP1,53.99396963,0.000298489
3108,chr8,41166723,41167046,324,SFRP1,33.71032824,0.000326104
3109,chr8,41753249,41753743,495,ANK1,36.52007966,4.63E-07
3110,chr8,41754386,41754726,341,ANK1,50.45291905,3.52E-06
