username,topic,ses
Kuru,The Simpsons,1
Kuru,Britney Spears,3
Kuru,Harry Potter and the Deathly Hallows,1
Kuru,Osama bin Laden,6
Kuru,George Washington,31
Kuru,Bill Gates,54
Kuru,South Park,5
Kuru,"United States presidential election, 2008",1
Kuru,Cat,9
Kuru,Barack Obama,11
Kuru,Michael Jackson,6
Kuru,Global warming,4
Kuru,Wii,1
Kuru,United States,8
Kuru,Xbox 360,6
Kuru,Canada,3
Kuru,Saddam Hussein,3
Kuru,George W. Bush,14
Kuru,Bill Clinton,18
Kuru,IPod,9
Kuru,Paris Hilton,4
Kuru,September 11 attacks,3
Kuru,World War II,9
Kuru,Adolf Hitler,4
Kuru,New York City,6
Kuru,PlayStation 3,2
Kuru,50 Cent,2
Kuru,Tony Blair,9
Kuru,Google,4
Kuru,God,5
Kuru,Japan,4
Kuru,Albert Einstein,16
Kuru,India,3
Kuru,Christianity,9
Kuru,Eminem,4
Kuru,Muhammad,1
Kuru,RuneScape,4
Kurykh,PlayStation 3,2
Kurykh,Adolf Hitler,4
Kurykh,World War I,2
Kurykh,Cat,2
Kurykh,World War II,3
Kurykh,New York City,1
Kurykh,Ronald Reagan,3
Kurykh,Bill Gates,4
Kurykh,September 11 attacks,1
Kurykh,Japan,3
Kurykh,Israel,1
Kurykh,Global warming,1
Kurykh,The Beatles,1
Kurykh,George Washington,4
Kurykh,RuneScape,1
Kurykh,United States,3
Kurykh,Canada,1
Kurykh,Scientology,1
Kurykh,United Kingdom,1
Kurykh,"United States presidential election, 2008",18
Kurykh,Bill Clinton,1
Kurykh,Albert Einstein,2
Kurykh,Cannabis (drug),2
Kurykh,The Simpsons,1
Kurzon,World War II,1
Kurzon,George W. Bush,1
Kusha123,Adolf Hitler,2
Kushal,India,3
Kushal kumaran,India,1
Kushal one,Family Guy,1
Kushal one,South Park,1
Kushal4,RuneScape,2
Kushboy,Bill Gates,1
Kushlar,Barack Obama,2
Kusma,Barack Obama,1
Kusma,Harry Potter and the Deathly Hallows,1
Kusma,September 11 attacks,2
Kusma,New York City,2
Kusma,United Kingdom,4
Kusma,Star Wars,37
Kusma,Christianity,1
Kusma,God,7
Kusma,Cat,1
Kusma,George Washington,1
Kusma,The Beatles,7
Kusma,United States,12
Kusma,Israel,7
Kusma,Canada,1
Kusma,Jesus,1
Kusma,IPod,1
Kusma,Eminem,2
Kusma,Japan,2
Kusnetsov,Israel,1
Kusonaga,Harry Potter and the Deathly Hallows,1
Kusunose,Bill Clinton,1
Kusunose,IPod,1
Kusunose,Cat,1
Kusunose,Japan,41
Kusyadi,Global warming,1
Kutukagan,World War I,2
Kutulus,George W. Bush,1
Kuyabribri,Michael Jackson,2
Kuyabribri,George W. Bush,1
Kuzaar,London,1
Kuzaar,Global warming,1
Kuzaar,September 11 attacks,1
Kuzaar,Jesus,1
Kuzain,50 Cent,1
Kuzco391,George Washington,1
Kuze,The Simpsons,1
Kuzwa,RuneScape,13
Kuzzer,World War II,1
Kv kreddy,Albert Einstein,2
Kvaks,Muhammad,1
Kvalles,Star Wars,1
Kvasir,World War II,12
Kvdveer,Star Wars,1
Kvdveer,London,1
Kvdveer,George W. Bush,1
Kvickly,Cat,1
Kvinayakpai,India,1
Kvladiko,World War I,1
Kvuo,Global warming,4
Kw73,Harry Potter,1
Kwagle,Ronald Reagan,3
Kwaigg,Google,1
Kwaku,Scientology,2
Kwame Nkrumah,Japan,2
Kwame1234,United States,1
Kwamikagami,George W. Bush,1
Kwamikagami,Japan,4
Kwamikagami,United States,3
Kwamikagami,London,3
Kwamikagami,Barack Obama,4
Kwamikagami,Muhammad,6
Kwamikagami,Jesus,1
Kwamikagami,Christianity,1
Kwamikagami,Wii,2
Kwamikagami,"United States presidential election, 2008",2
Kwamikagami,India,5
Kwamikagami,Canada,4
Kwamikagami,United Kingdom,3
Kwamikagami,Albert Einstein,4
Kwamikagami,Saddam Hussein,2
Kwamikagami,Israel,1
Kwamikagami,Islam,7
Kwan-Trill,Bill Clinton,3
Kwantem,Google,1
Kwantus,Canada,1
Kwantus,Osama bin Laden,7
Kwantus,Albert Einstein,1
Kwantus,South Park,1
Kwasiamoako,PlayStation 3,1
Kwazimoto69,"United States presidential election, 2008",1
Kwbagwel,God,10
Kwcourtney,Paris Hilton,1
Kwdavids,Barack Obama,3
Kweeky,London,1
Kwehkweh,Jesus,1
Kwekubo,Harry Potter,2
Kwekubo,World War II,1
Kwekubo,Cat,1
Kwekubo,Adolf Hitler,1
Kwekubo,George W. Bush,2
Kwekubo,Japan,1
Kwekubo,The Beatles,1
Kwekubo,Jesus,4
Kwekubo,PlayStation 3,1
Kwekubo,Canada,1
Kwekubo,Barack Obama,1
Kwekubo,India,1
Kwekubo,Scientology,1
Kwekubo,Google,1
Kwekubo,Albert Einstein,1
Kwekubo,Osama bin Laden,1
Kwekubo,Bill Gates,1
Kwekubo,Tony Blair,2
Kwekubo,The Simpsons,1
Kwekubo,Wii,8
Kwenn,Star Wars,2
Kwertii,Bill Gates,1
Kwertii,Jesus,3
Kwertii,George Washington,1
Kwertii,Michael Jackson,1
Kwertii,Adolf Hitler,2
Kwertii,Osama bin Laden,1
Kwertii,World War I,3
Kwertii,George W. Bush,1
Kwertii,World War II,2
Kwertii,Saddam Hussein,1
Kwertii,September 11 attacks,1
Kwertii,Cat,1
Kwidner,World War I,1
Kwijiborjt,United States,1
KwikToon,September 11 attacks,2
Kwikemrt,The Simpsons,1
Kwiki,Saddam Hussein,1
Kwilliamson83,Family Guy,1
Kwilliamyoung,Osama bin Laden,2
Kwinki,Adolf Hitler,2
Kwirky88,United States,1
Kwisnek1122,Global warming,2
Kwissy,Wii,2
Kwizy,Family Guy,1
Kwizzard,United States,1
Kwjdh1324,Japan,2
Kwleslie,George Washington,2
Kwn007,Paris Hilton,1
Kwnd,Islam,1
Kwokie,Star Wars,1
Kwonbbl,Jesus,4
Kwsn,Harry Potter,1
Kwsn,Bill Clinton,1
Kwsn,Adolf Hitler,1
Kwsn,RuneScape,2
Kww,Britney Spears,70
Kww,George W. Bush,1
Kww,Bill Gates,2
Kww,50 Cent,2
Kww,Paris Hilton,3
Kwyjibbo,The Simpsons,1
Kwyjibo305,Ronald Reagan,3
Kwyxz,Paris Hilton,1
Kx1186,Tony Blair,1
Kx1186,Star Wars,1
Kx1186,RuneScape,57
Kx1186,Jesus,1
KyNephi,Family Guy,1
KyNephi,World War I,1
KyNephi,World War II,1
Kyaa the Catlord,September 11 attacks,1
Kyaa the Catlord,Global warming,18
Kyaw 2003,Star Wars,1
Kyber Antillies,Star Wars,7
Kybo8845,The Beatles,2
Kycowboyntv,Google,1
Kygr89,George Washington,1
Kyh87,United States,1
Kyhiking,Britney Spears,19
Kyidro,PlayStation 3,1
KyjL,God,1
Kyla,Paris Hilton,1
Kyla,Britney Spears,1
Kyle,The Simpsons,1
Kyle,Cat,2
Kyle,Wii,1
Kyle,PlayStation 3,1
Kyle,Xbox 360,2
Kyle Andrew Brown,Google,18
Kyle Barbour,Scientology,1
Kyle Barbour,Adolf Hitler,1
Kyle Barbour,India,1
Kyle Barbour,50 Cent,2
Kyle Barbour,Jesus,5
Kyle Barbour,United States,1
Kyle Barbour,World War II,1
Kyle Barbour,Google,1
Kyle Barbour,London,1
Kyle Barbour,The Simpsons,1
Kyle Barbour,September 11 attacks,2
Kyle Barbour,Islam,2
Kyle Barbour,Britney Spears,3
Kyle Barbour,George W. Bush,5
Kyle Barbour,RuneScape,1
Kyle Barbour,Eminem,1
Kyle Barbour,Bill Clinton,1
Kyle J Moore,United States,2
Kyle Rex,Harry Potter and the Deathly Hallows,1
Kyle m4,George W. Bush,2
Kyle sb,World War I,1
Kyle sb,United States,1
Kyle sb,Albert Einstein,1
Kyle sb,Osama bin Laden,1
Kyle sb,Global warming,1
Kyle sb,Canada,1
Kyle sb,Tony Blair,1
Kyle the bot,IPod,1
Kyle the bot,United States,1
Kyle the bot,Google,1
Kyle the bot,September 11 attacks,1
Kyle0721,Barack Obama,1
Kyle1000,Barack Obama,1
Kyle123456,Star Wars,1
Kyle1278,Canada,10
Kyle1278,London,1
Kyle1278,United States,2
Kyle1278,God,1
Kyle262,Britney Spears,1
Kyle2day,Wii,1
Kyle4143,Bill Clinton,1
Kyle4321,United States,1
Kyle824,"United States presidential election, 2008",1
KyleAshcraft,God,1
KyleDantarin,Star Wars,7
KyleEshna,Eminem,1
KyleJk,Osama bin Laden,1
KyleMoore,Michael Jackson,1
KyleP,The Simpsons,1
KylePIB,PlayStation 3,5
KylePIB,Wii,12
KyleRGiggs,Barack Obama,1
KyleRGiggs,Harry Potter and the Deathly Hallows,1
KyleRGiggs,Global warming,1
Kylearsenault,Cat,3
Kylebrennan1,World War I,1
Kylef81,Paris Hilton,3
Kylef81,Eminem,1
Kylef81,50 Cent,1
Kylef81,Wii,1
Kylef81,Cat,1
Kylef81,South Park,1
Kylefelipemzlino,Google,3
Kylegarrett,50 Cent,1
Kylehasnopenis,Japan,3
Kylejp93,Global warming,2
Kylem123,United Kingdom,6
Kylemmenard,Britney Spears,3
Kylemonkey6,RuneScape,3
Kylesandell,Scientology,1
Kylesonfire,RuneScape,1
Kylests,God,2
Kylests,Jesus,1
Kylesweet666,Eminem,1
Kylet,Michael Jackson,1
Kylevk,IPod,1
Kylevk,Barack Obama,2
Kylewpeterson,Xbox 360,2
Kylitio,George W. Bush,1
Kylu,Scientology,1
Kylu,Israel,1
Kylu,Osama bin Laden,2
Kylu,Saddam Hussein,1
Kylu,Muhammad,1
Kylu,Cannabis (drug),3
Kylu,Jesus,5
Kylu,George Washington,1
Kylu,PlayStation 3,8
Kylu,RuneScape,3
Kylu,Britney Spears,1
Kylu,Bill Clinton,1
Kylu,Bill Gates,1
Kylu,Wii,1
Kylu,World War II,4
Kylu,Google,1
Kymryderrocks,Britney Spears,1
Kymykaly,RuneScape,2
Kyodai,Islam,1
Kyoko,IPod,1
Kyoko,Canada,2
Kyoko,Xbox 360,1
Kyoko,South Park,1
Kyoko,Cat,1
Kyoko,Japan,13
Kyoko,Bill Clinton,5
Kyoko,George Washington,1
Kyora,Scientology,1
Kyorosuke,The Beatles,1
Kyorosuke,Islam,1
Kyorosuke,September 11 attacks,1
Kyorosuke,Canada,1
Kyorosuke,Paris Hilton,1
Kyorosuke,New York City,1
Kyorosuke,Jesus,3
Kyorosuke,Osama bin Laden,16
Kyorosuke,Star Wars,1
Kyorosuke,Adolf Hitler,4
Kyorosuke,RuneScape,1
Kyorosuke,George W. Bush,45
Kyorosuke,Saddam Hussein,1
Kyototk,Britney Spears,4
Kyouteki,IPod,1
Kyoww,Japan,2
KyraVixen,PlayStation 3,1
KyraVixen,Cannabis (drug),1
KyraVixen,Islam,1
KyraVixen,Jesus,1
KyraVixen,The Beatles,1
KyraVixen,Google,1
KyraVixen,Barack Obama,1
Kyrin,Michael Jackson,1
Kyrin,Paris Hilton,1
Kyriosity,George Washington,1
Kyro,IPod,4
KyroPracticioner,Christianity,1
Kyronei,Star Wars,1
Kythias,IPod,1
Kyu!,Cat,1
Kyubi23,George Washington,2
Kyubi23,Scientology,1
KyuuA4,New York City,1
KyuuA4,World War II,1
KyuuA4,Muhammad,1
KyuuA4,September 11 attacks,5
Kyuubi9,Canada,1
Kz1123,Barack Obama,4
Kz9dsr0t387346,Cannabis (drug),2
Kzaral,Japan,2
Kzhr,Japan,1
Kznf,Bill Clinton,1
Kzollman,Canada,1
Kzollman,Christianity,1
Kzollman,God,1
Kzollman,Adolf Hitler,1
Kzollman,Cat,1
Kzq9599,September 11 attacks,1
Kzzl,United States,1
Kzzl,George W. Bush,2
Kzzl,Osama bin Laden,3
Kzzl,Jesus,1
K¡11e®,RuneScape,3
Kızıl Şaman,United States,1
Kızılsungur,Israel,1
Kızılsungur,Saddam Hussein,1
